fips_full,geographic_id,tract_id,location_name,year,black_population,total_population,black_percent,black_pop_change,black_pop_pct_change,tract_join_id,clean_tract,tract_6,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
11001009802,G1100010009802,009802,State: 11 County: 001 Tract: 98.02,1980,2751,2771,0.9927823890292312,NA,NA,009802,009802,009802,0,NA,NA,NA,NA
11001009802,G1100010009802,009802,Census Tract 98.02,2000,1776,1806,0.9833887043189368,-975,-35.44165757906216,009802,009802,009802,0,NA,NA,NA,NA
11001009802,G1100010009802,009802,Census Tract 98.02,2010,1665,1693,0.9834613112817484,-111,-6.25,009802,009802,009802,0,NA,NA,NA,NA
11001009802,G1100010009802,009802,Census Tract 98.02,2020,1961,2064,0.9500968992248062,296,17.77777777777778,009802,009802,009802,0,NA,NA,NA,NA
11001008804,G1100010008804,008804,State: 11 County: 001 Tract: 88.04,1980,3296,3333,0.9888988898889888,NA,NA,008804,008804,008804,0,NA,NA,NA,NA
11001008804,G1100010008804,008804,Tract 88.04,1990,3064,3094,0.9903038138332256,-232,-7.038834951456311,008804,008804,008804,0,NA,NA,NA,NA
11001008804,G1100010008804,008804,Census Tract 88.04,2000,2220,2277,0.9749670619235836,-844,-27.54569190600522,008804,008804,008804,0,NA,NA,NA,NA
11001008804,G1100010008804,008804,Census Tract 88.04,2010,2183,2412,0.9050580431177446,-37,-1.6666666666666667,008804,008804,008804,0,NA,NA,NA,NA
11001008804,G1100010008804,008804,Census Tract 88.04,2020,1626,2417,0.6727347952006619,-557,-25.515345854328903,008804,008804,008804,0,NA,NA,NA,NA
11001009803,G1100010009803,009803,State: 11 County: 001 Tract: 98.03,1980,3252,3347,0.971616372871228,NA,NA,009803,009803,009803,0,NA,NA,NA,NA
11001009803,G1100010009803,009803,Tract 98.03,1990,2754,2811,0.9797225186766276,-498,-15.313653136531366,009803,009803,009803,0,NA,NA,NA,NA
11001009803,G1100010009803,009803,Census Tract 98.03,2000,2164,2236,0.9677996422182468,-590,-21.423384168482208,009803,009803,009803,0,NA,NA,NA,NA
11001009803,G1100010009803,009803,Census Tract 98.03,2010,2684,2758,0.9731689630166788,520,24.02957486136784,009803,009803,009803,0,NA,NA,NA,NA
11001009803,G1100010009803,009803,Census Tract 98.03,2020,2689,2968,0.9059973045822104,5,0.18628912071535025,009803,009803,009803,0,NA,NA,NA,NA
11001002102,G1100010002102,002102,Tract   21.02,1970,6101,6612,0.9227162734422264,NA,NA,002102,002102,002102,0,NA,NA,NA,NA
11001002102,G1100010002102,002102,State: 11 County: 001 Tract: 21.02,1980,5292,5529,0.9571351058057516,-809,-13.260121291591542,002102,002102,002102,0,NA,NA,NA,NA
11001002102,G1100010002102,002102,Tract 21.02,1990,4881,5089,0.9591275299665946,-411,-7.766439909297052,002102,002102,002102,0,NA,NA,NA,NA
11001002102,G1100010002102,002102,Census Tract 21.02,2000,4162,4631,0.8987259771107752,-719,-14.73058799426347,002102,002102,002102,0,NA,NA,NA,NA
11001002102,G1100010002102,002102,Census Tract 21.02,2010,3583,4648,0.7708691910499139,-579,-13.91158097068717,002102,002102,002102,0,NA,NA,NA,NA
11001002102,G1100010002102,002102,Census Tract 21.02,2020,2910,5099,0.57070013728182,-673,-18.783142617917942,002102,002102,002102,0,NA,NA,NA,NA
11001004901,G1100010004901,004901,Tract   49.01,1970,3065,3100,0.9887096774193548,NA,NA,004901,004901,004901,10,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Gospel | A New Man,P Street NW | Shiloh Baptist Church | Joyce and Pearl's Apartment | French Street NW | 9th Street NW | Caesar's Childhood Home | 11th Street NW | Cleopatra?s Hair Emporium | S Street NW | Woodrow's Apartment,Route | Marker | Setting | NA,Street | Church | Apartment | House | Business
11001004901,G1100010004901,004901,State: 11 County: 001 Tract: 49.01,1980,2232,2352,0.9489795918367347,-833,-27.177814029363784,004901,004901,004901,10,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Gospel | A New Man,P Street NW | Shiloh Baptist Church | Joyce and Pearl's Apartment | French Street NW | 9th Street NW | Caesar's Childhood Home | 11th Street NW | Cleopatra?s Hair Emporium | S Street NW | Woodrow's Apartment,Route | Marker | Setting | NA,Street | Church | Apartment | House | Business
11001004901,G1100010004901,004901,Tract 49.01,1990,1729,1994,0.8671013039117352,-503,-22.53584229390681,004901,004901,004901,10,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Gospel | A New Man,P Street NW | Shiloh Baptist Church | Joyce and Pearl's Apartment | French Street NW | 9th Street NW | Caesar's Childhood Home | 11th Street NW | Cleopatra?s Hair Emporium | S Street NW | Woodrow's Apartment,Route | Marker | Setting | NA,Street | Church | Apartment | House | Business
11001004901,G1100010004901,004901,Census Tract 49.01,2000,1581,2013,0.7853949329359166,-148,-8.55986119144014,004901,004901,004901,10,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Gospel | A New Man,P Street NW | Shiloh Baptist Church | Joyce and Pearl's Apartment | French Street NW | 9th Street NW | Caesar's Childhood Home | 11th Street NW | Cleopatra?s Hair Emporium | S Street NW | Woodrow's Apartment,Route | Marker | Setting | NA,Street | Church | Apartment | House | Business
11001004901,G1100010004901,004901,Census Tract 49.01,2010,1075,2087,0.515093435553426,-506,-32.00506008855155,004901,004901,004901,10,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Gospel | A New Man,P Street NW | Shiloh Baptist Church | Joyce and Pearl's Apartment | French Street NW | 9th Street NW | Caesar's Childhood Home | 11th Street NW | Cleopatra?s Hair Emporium | S Street NW | Woodrow's Apartment,Route | Marker | Setting | NA,Street | Church | Apartment | House | Business
11001004901,G1100010004901,004901,Census Tract 49.01,2020,1009,3380,0.2985207100591716,-66,-6.1395348837209305,004901,004901,004901,10,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Gospel | A New Man,P Street NW | Shiloh Baptist Church | Joyce and Pearl's Apartment | French Street NW | 9th Street NW | Caesar's Childhood Home | 11th Street NW | Cleopatra?s Hair Emporium | S Street NW | Woodrow's Apartment,Route | Marker | Setting | NA,Street | Church | Apartment | House | Business
11001008302,G1100010008302,008302,Tract   83.02,1970,3194,3654,0.8741105637657361,NA,NA,008302,008302,008302,1,The Night Rhonda Ferguson Was Killed,8th Street NE,Route,Street
11001008302,G1100010008302,008302,State: 11 County: 001 Tract: 83.02,1980,1565,2359,0.6634167019923697,-1629,-51.001878522229184,008302,008302,008302,1,The Night Rhonda Ferguson Was Killed,8th Street NE,Route,Street
11001008302,G1100010008302,008302,Tract 83.02,1990,874,1964,0.445010183299389,-691,-44.15335463258786,008302,008302,008302,1,The Night Rhonda Ferguson Was Killed,8th Street NE,Route,Street
11001008302,G1100010008302,008302,Census Tract 83.02,2000,784,1956,0.4008179959100204,-90,-10.297482837528603,008302,008302,008302,1,The Night Rhonda Ferguson Was Killed,8th Street NE,Route,Street
11001008302,G1100010008302,008302,Census Tract 83.02,2010,490,2206,0.2221214868540345,-294,-37.5,008302,008302,008302,1,The Night Rhonda Ferguson Was Killed,8th Street NE,Route,Street
11001008302,G1100010008302,008302,Census Tract 83.02,2020,443,3026,0.14639788499669532,-47,-9.591836734693878,008302,008302,008302,1,The Night Rhonda Ferguson Was Killed,8th Street NE,Route,Street
11001005502,G1100010005502,005502,State: 11 County: 001 Tract: 55.02,1980,126,1025,0.12292682926829268,NA,NA,005502,005502,005502,6,Young Lions | The Sunday Following Mother's Day,Dupont Circle NW | American Security | Dupont Circle Park | Peoples Drug | Dupont Circle | Hartnett Hall,Route | Setting | Marker,Street | Bank | Park | Store | House
11001005502,G1100010005502,005502,Tract 55.02,1990,46,1329,0.0346124905944319,-80,-63.49206349206349,005502,005502,005502,6,Young Lions | The Sunday Following Mother's Day,Dupont Circle NW | American Security | Dupont Circle Park | Peoples Drug | Dupont Circle | Hartnett Hall,Route | Setting | Marker,Street | Bank | Park | Store | House
11001005502,G1100010005502,005502,Census Tract 55.02,2020,298,2968,0.1004043126684636,252,547.8260869565217,005502,005502,005502,6,Young Lions | The Sunday Following Mother's Day,Dupont Circle NW | American Security | Dupont Circle Park | Peoples Drug | Dupont Circle | Hartnett Hall,Route | Setting | Marker,Street | Bank | Park | Store | House
11001009901,G1100010009901,009901,State: 11 County: 001 Tract: 99.01,1980,2436,2840,0.8577464788732394,NA,NA,009901,009901,009901,0,NA,NA,NA,NA
11001009901,G1100010009901,009901,Tract 99.01,1990,2394,2638,0.9075056861258528,-42,-1.7241379310344829,009901,009901,009901,0,NA,NA,NA,NA
11001009901,G1100010009901,009901,Census Tract 99.01,2000,2161,2302,0.9387489139878368,-233,-9.73266499582289,009901,009901,009901,0,NA,NA,NA,NA
11001009901,G1100010009901,009901,Census Tract 99.01,2010,2094,2249,0.9310804802134282,-67,-3.100416473854697,009901,009901,009901,0,NA,NA,NA,NA
11001009901,G1100010009901,009901,Census Tract 99.01,2020,1986,2364,0.8401015228426396,-108,-5.157593123209169,009901,009901,009901,0,NA,NA,NA,NA
11001007504,G1100010007504,007504,Tract 75.04,1990,2579,2671,0.9655559715462374,NA,NA,007504,007504,007504,1,The Night Rhonda Ferguson Was Killed,Anacostia,Zone of Action,Neighborhood
11001007504,G1100010007504,007504,Census Tract 75.04,2000,2296,2358,0.9737065309584394,-283,-10.97324544397053,007504,007504,007504,1,The Night Rhonda Ferguson Was Killed,Anacostia,Zone of Action,Neighborhood
11001007504,G1100010007504,007504,Census Tract 75.04,2010,2370,2451,0.966952264381885,74,3.2229965156794425,007504,007504,007504,1,The Night Rhonda Ferguson Was Killed,Anacostia,Zone of Action,Neighborhood
11001007504,G1100010007504,007504,Census Tract 75.04,2020,2453,2730,0.8985347985347986,83,3.50210970464135,007504,007504,007504,1,The Night Rhonda Ferguson Was Killed,Anacostia,Zone of Action,Neighborhood
11001004002,G1100010004002,004002,Tract 40.02,1990,657,3016,0.21783819628647216,NA,NA,004002,004002,004002,0,NA,NA,NA,NA
11001004002,G1100010004002,004002,Census Tract 40.02,2000,342,2778,0.12311015118790496,-315,-47.94520547945205,004002,004002,004002,0,NA,NA,NA,NA
11001004002,G1100010004002,004002,Census Tract 40.02,2010,226,2797,0.0808008580622095,-116,-33.91812865497076,004002,004002,004002,0,NA,NA,NA,NA
11001004002,G1100010004002,004002,Census Tract 40.02,2020,190,3291,0.05773321178972956,-36,-15.929203539823009,004002,004002,004002,0,NA,NA,NA,NA
11001005900,G1100010005900,005900,Tract   59,1970,1087,1638,0.6636141636141636,NA,NA,005900,005900,005900,1,His Mother's House,Judiciary House,Setting,Apartment
11001005900,G1100010005900,005900,State: 11 County: 001 Tract: 59,1980,790,1064,0.7424812030075187,-297,-27.32290708371665,005900,005900,005900,1,His Mother's House,Judiciary House,Setting,Apartment
11001005900,G1100010005900,005900,Tract 59,1990,1648,1956,0.8425357873210634,858,108.60759493670886,005900,005900,005900,1,His Mother's House,Judiciary House,Setting,Apartment
11001005900,G1100010005900,005900,Census Tract 59,2000,1522,1856,0.8200431034482759,-126,-7.6456310679611645,005900,005900,005900,1,His Mother's House,Judiciary House,Setting,Apartment
11001005900,G1100010005900,005900,Census Tract 59,2010,826,2998,0.2755170113408939,-696,-45.729303547963205,005900,005900,005900,1,His Mother's House,Judiciary House,Setting,Apartment
11001005900,G1100010005900,005900,Census Tract 59,2020,438,2617,0.1673672143675965,-388,-46.973365617433416,005900,005900,005900,1,His Mother's House,Judiciary House,Setting,Apartment
11001006700,G1100010006700,006700,Tract   67,1970,4281,5733,0.7467294610151753,NA,NA,006700,006700,006700,1,Gospel,Diane's House,Setting,House
11001006700,G1100010006700,006700,State: 11 County: 001 Tract: 67,1980,1626,3744,0.4342948717948718,-2655,-62.018220042046245,006700,006700,006700,1,Gospel,Diane's House,Setting,House
11001006700,G1100010006700,006700,Census Tract 67,2000,806,3543,0.22749082698278297,-820,-50.43050430504306,006700,006700,006700,1,Gospel,Diane's House,Setting,House
11001006700,G1100010006700,006700,Census Tract 67,2010,452,3775,0.11973509933774834,-354,-43.920595533498755,006700,006700,006700,1,Gospel,Diane's House,Setting,House
11001006700,G1100010006700,006700,Census Tract 67,2020,298,3927,0.07588489941431117,-154,-34.070796460176986,006700,006700,006700,1,Gospel,Diane's House,Setting,House
11001007403,G1100010007403,007403,Census Tract 74.03,2000,2262,2308,0.9800693240901212,NA,NA,007403,007403,007403,0,NA,NA,NA,NA
11001007403,G1100010007403,007403,Census Tract 74.03,2010,2811,2859,0.9832109129066108,549,24.27055702917772,007403,007403,007403,0,NA,NA,NA,NA
11001007403,G1100010007403,007403,Census Tract 74.03,2020,2492,2613,0.9536930730960582,-319,-11.34827463536108,007403,007403,007403,0,NA,NA,NA,NA
11001007301,G1100010007301,007301,Tract   73.01,1970,731,5211,0.1402801765496066,NA,NA,007301,007301,007301,0,NA,NA,NA,NA
11001007301,G1100010007301,007301,State: 11 County: 001 Tract: 73.01,1980,1650,6926,0.23823274617383772,919,125.71819425444598,007301,007301,007301,0,NA,NA,NA,NA
11001007301,G1100010007301,007301,Tract 73.01,1990,2664,7767,0.3429895712630359,1014,61.45454545454545,007301,007301,007301,0,NA,NA,NA,NA
11001007301,G1100010007301,007301,Census Tract 73.01,2000,1572,5234,0.30034390523500193,-1092,-40.99099099099099,007301,007301,007301,0,NA,NA,NA,NA
11001007301,G1100010007301,007301,Census Tract 73.01,2010,767,3012,0.2546480743691899,-805,-51.20865139949109,007301,007301,007301,0,NA,NA,NA,NA
11001007301,G1100010007301,007301,Census Tract 73.01,2020,551,3841,0.14345222598281698,-216,-28.16166883963494,007301,007301,007301,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Tract   75.02,1970,3259,3647,0.8936111872772141,NA,NA,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,State: 11 County: 001 Tract: 75.02,1980,3909,4136,0.9451160541586072,650,19.94476833384474,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Tract 75.02,1990,4286,4394,0.9754210286754664,377,9.644410335124071,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Census Tract 75.02,2000,4101,4221,0.9715707178393744,-185,-4.316378908072795,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Census Tract 75.02,2010,4380,4541,0.9645452543492624,279,6.803218727139722,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Census Tract 75.02,2020,4415,4687,0.9419671431619372,35,0.7990867579908676,007502,007502,007502,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Tract   77.07,1970,6485,6652,0.9748947684906796,NA,NA,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,State: 11 County: 001 Tract: 77.07,1980,4663,4780,0.9755230125523012,-1822,-28.095605242868153,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Tract 77.07,1990,4143,4198,0.986898523106241,-520,-11.151619129315891,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Census Tract 77.07,2000,3708,3796,0.97681770284510006,-435,-10.499637943519188,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Census Tract 77.07,2010,3740,3867,0.9671580036203776,32,0.8629989212513484,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Census Tract 77.07,2020,3616,3927,0.9208046855105678,-124,-3.3155080213903747,007707,007707,007707,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Tract   78.03,1970,5870,5950,0.9865546218487397,NA,NA,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,State: 11 County: 001 Tract: 78.03,1980,4882,4966,0.9830849778493758,-988,-16.831345826235093,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Tract 78.03,1990,4036,4076,0.9901864573110892,-846,-17.328963539532978,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Census Tract 78.03,2000,3014,3092,0.9747736093143596,-1022,-25.322101090188305,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Census Tract 78.03,2010,3126,3293,0.949286365016702,112,3.71599203715992,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Census Tract 78.03,2020,4003,4590,0.8721132897603486,877,28.055022392834296,007803,007803,007803,0,NA,NA,NA,NA
11001008002,G1100010008002,008002,Tract   80.02,1970,5313,5508,0.9645969498910676,NA,NA,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,State: 11 County: 001 Tract: 80.02,1980,3026,3520,0.8596590909090909,-2287,-43.04536043666479,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,Tract 80.02,1990,2679,3581,0.748115051661547,-347,-11.467283542630536,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,Census Tract 80.02,2000,2215,3104,0.7135953608247423,-464,-17.319895483389324,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,Census Tract 80.02,2010,1158,3031,0.38205212801055755,-1057,-47.72009029345373,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,Census Tract 80.02,2020,688,3366,0.2043969102792632,-470,-40.58721934369603,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008410,G1100010008410,008410,Tract 84.10,1990,1620,1714,0.9451575262543758,NA,NA,008410,008410,008410,0,NA,NA,NA,NA
11001008410,G1100010008410,008410,Census Tract 84.10,2000,1379,1506,0.9156706507304117,-241,-14.876543209876544,008410,008410,008410,0,NA,NA,NA,NA
11001008410,G1100010008410,008410,Census Tract 84.10,2010,958,1489,0.6433848220282069,-421,-30.52936910804931,008410,008410,008410,0,NA,NA,NA,NA
11001008410,G1100010008410,008410,Census Tract 84.10,2020,637,1843,0.34563212154096584,-321,-33.50730688935282,008410,008410,008410,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Tract   88.02,1970,6496,6611,0.9826047496596582,NA,NA,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,State: 11 County: 001 Tract: 88.02,1980,5137,5224,0.9833460949464012,-1359,-20.920566502463053,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Tract 88.02,1990,4704,4772,0.9857502095557418,-433,-8.429044189215496,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Census Tract 88.02,2000,4010,4160,0.9639423076923076,-694,-14.75340136054422,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Census Tract 88.02,2010,3607,4119,0.8756979849478028,-403,-10.049875311720696,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Census Tract 88.02,2020,2404,4360,0.5513761467889908,-1203,-33.351815913501525,008802,008802,008802,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,State: 11 County: 001 Tract: 89.04,1980,4221,4241,0.9952841311011554,NA,NA,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,Tract 89.04,1990,3812,3863,0.986797825524204,-409,-9.68964700307984,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,Census Tract 89.04,2000,3152,3248,0.9704433497536946,-660,-17.31374606505771,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,Census Tract 89.04,2010,3170,3309,0.9579933514656996,18,0.5710659898477157,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,Census Tract 89.04,2020,2549,3137,0.8125597704813516,-621,-19.589905362776022,008904,008904,008904,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,State: 11 County: 001 Tract: 98.01,1980,3516,3539,0.993500988979938,NA,NA,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,Census Tract 98.01,2000,2051,2091,0.9808703969392636,-1465,-41.66666666666667,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,Census Tract 98.01,2010,1526,1575,0.9688888888888888,-525,-25.597269624573375,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,Census Tract 98.01,2020,1741,1848,0.9420995670995672,215,14.089121887287028,009801,009801,009801,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,State: 11 County: 001 Tract: 93.01,1980,3098,3824,0.8101464435146444,NA,NA,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,Tract 93.01,1990,2683,3582,0.7490228922389727,-415,-13.395739186571982,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,Census Tract 93.01,2000,2373,3305,0.7180030257186082,-310,-11.554230339172568,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,Census Tract 93.01,2010,1915,3143,0.6092904867960547,-458,-19.30046354825116,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,Census Tract 93.01,2020,1782,3853,0.462496755774721,-133,-6.945169712793733,009301,009301,009301,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,State: 11 County: 001 Tract: 93.02,1980,2122,2150,0.9869767441860464,NA,NA,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,Tract 93.02,1990,1547,1636,0.94559902200489,-575,-27.097078228086712,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,Census Tract 93.02,2000,1128,1201,0.939217318900916,-419,-27.084680025856496,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,Census Tract 93.02,2010,835,1189,0.7022708158116064,-293,-25.975177304964536,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,Census Tract 93.02,2020,744,1750,0.4251428571428571,-91,-10.89820359281437,009302,009302,009302,0,NA,NA,NA,NA
11001009505,G1100010009505,009505,Tract   95.05,1970,4231,4769,0.887188089746278,NA,NA,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,State: 11 County: 001 Tract: 95.05,1980,2932,3219,0.9108418763591176,-1299,-30.701961711179393,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,Tract 95.05,1990,2930,3132,0.9355044699872286,-2,-0.06821282401091405,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,Census Tract 95.05,2000,2503,2671,0.9371022089105204,-427,-14.573378839590442,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,Census Tract 95.05,2010,2274,2630,0.864638783269962,-229,-9.14902117459049,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,Census Tract 95.05,2020,2652,3796,0.6986301369863014,378,16.62269129287599,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009811,G1100010009811,009811,Census Tract 98.11,2010,4246,4365,0.972737686139748,NA,NA,009811,009811,009811,0,NA,NA,NA,NA
11001009811,G1100010009811,009811,Census Tract 98.11,2020,4225,4438,0.95200540784137,-21,-0.4945831370701837,009811,009811,009811,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,State: 11 County: 001 Tract: 99.03,1980,3895,3902,0.9982060481804202,NA,NA,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,Tract 99.03,1990,3130,3137,0.9977685686962066,-765,-19.6405648267009,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,Census Tract 99.03,2000,2041,2081,0.9807784718885152,-1089,-34.79233226837061,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,Census Tract 99.03,2010,1774,1851,0.958400864397623,-267,-13.081822635962764,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,Census Tract 99.03,2020,1843,2004,0.9196606786427146,69,3.8895152198421648,009903,009903,009903,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,Tract   94,1970,5403,5973,0.904570567553993,NA,NA,009400,009400,009400,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,State: 11 County: 001 Tract: 94,1980,4771,5049,0.9449395919984156,-632,-11.69720525633907,009400,009400,009400,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,Census Tract 94,2000,3854,4166,0.9251080172827651,-917,-19.2202892475372,009400,009400,009400,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,Census Tract 94,2010,3467,4163,0.8328128753302907,-387,-10.041515308770109,009400,009400,009400,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,Census Tract 94,2020,2859,4424,0.64624773960217,-608,-17.53677531006634,009400,009400,009400,0,NA,NA,NA,NA
11001000201,G1100010000201,000201,Tract 2.01,1990,387,3836,0.10088633993743484,NA,NA,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001000201,G1100010000201,000201,Census Tract 2.01,2000,240,4467,0.05372733378106111,-147,-37.98449612403101,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001000201,G1100010000201,000201,Census Tract 2.01,2010,259,3916,0.06613891726251277,19,7.916666666666666,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001000201,G1100010000201,000201,Census Tract 2.01,2020,348,4108,0.08471275559883155,89,34.36293436293436,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001001200,G1100010001200,001200,Tract   12,1970,118,5120,0.023046875,NA,NA,001200,001200,001200,0,NA,NA,NA,NA
11001001200,G1100010001200,001200,State: 11 County: 001 Tract: 12,1980,257,4756,0.05403700588730025,139,117.79661016949152,001200,001200,001200,0,NA,NA,NA,NA
11001001200,G1100010001200,001200,Tract 12,1990,269,4826,0.05573974305843349,12,4.669260700389105,001200,001200,001200,0,NA,NA,NA,NA
11001001200,G1100010001200,001200,Census Tract 12,2000,281,4856,0.0578665568369028,12,4.4609665427509295,001200,001200,001200,0,NA,NA,NA,NA
11001001200,G1100010001200,001200,Census Tract 12,2010,272,5008,0.05431309904153354,-9,-3.202846975088968,001200,001200,001200,0,NA,NA,NA,NA
11001001200,G1100010001200,001200,Census Tract 12,2020,413,5371,0.07689443306646807,141,51.83823529411765,001200,001200,001200,0,NA,NA,NA,NA
11001010300,G1100010010300,010300,Census Tract 103,2010,1915,3187,0.6008785691873235,NA,NA,010300,010300,010300,0,NA,NA,NA,NA
11001010300,G1100010010300,010300,Census Tract 103,2020,1865,3604,0.517480577136515,-50,-2.610966057441253,010300,010300,010300,0,NA,NA,NA,NA
11001001902,G1100010001902,001902,State: 11 County: 001 Tract: 19.02,1980,2336,2648,0.8821752265861027,NA,NA,001902,001902,001902,0,NA,NA,NA,NA
11001001902,G1100010001902,001902,Tract 19.02,1990,2352,2510,0.9370517928286852,16,0.684931506849315,001902,001902,001902,0,NA,NA,NA,NA
11001001902,G1100010001902,001902,Census Tract 19.02,2000,1841,2062,0.8928225024248303,-511,-21.72619047619048,001902,001902,001902,0,NA,NA,NA,NA
