fips_full,census_tract,total_crime,violent_crime,property_crime,year,tract_id,geography,source,data_type,tract_join_id,clean_tract,tract_6,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
11001009811,009811,114,NA,NA,2020,009811,tract,NA,NA,009811,009811,009811,0,NA,NA,NA,NA
11001009903,009903,89,22,67,2010,009903,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009903,009903,009903,0,NA,NA,NA,NA
11001009903,009903,73,NA,NA,2020,009903,tract,NA,NA,009903,009903,009903,0,NA,NA,NA,NA
11001009400,009400,154,21,133,2010,009400,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009400,009400,009400,0,NA,NA,NA,NA
11001009400,009400,160,NA,NA,2020,009400,tract,NA,NA,009400,009400,009400,0,NA,NA,NA,NA
11001000201,000201,69,6,63,2010,000201,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001000201,000201,17,NA,NA,2020,000201,tract,NA,NA,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001001200,001200,173,13,160,2010,001200,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001200,001200,001200,0,NA,NA,NA,NA
11001001200,001200,89,NA,NA,2020,001200,tract,NA,NA,001200,001200,001200,0,NA,NA,NA,NA
11001010300,010300,89,16,73,2010,010300,tract,DC Open Data Crime Incidents,crime_counts_by_tract,010300,010300,010300,0,NA,NA,NA,NA
11001010300,010300,121,NA,NA,2020,010300,tract,NA,NA,010300,010300,010300,0,NA,NA,NA,NA
11001001902,001902,109,14,95,2010,001902,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001902,001902,001902,0,NA,NA,NA,NA
11001001902,001902,58,NA,NA,2020,001902,tract,NA,NA,001902,001902,001902,0,NA,NA,NA,NA
11001002302,002302,70,11,59,2010,002302,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002302,002302,002302,0,NA,NA,NA,NA
11001002302,002302,53,NA,NA,2020,002302,tract,NA,NA,002302,002302,002302,0,NA,NA,NA,NA
11001003301,003301,138,20,118,2010,003301,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003301,003301,003301,0,NA,NA,NA,NA
11001003301,003301,174,NA,NA,2020,003301,tract,NA,NA,003301,003301,003301,0,NA,NA,NA,NA
11001000704,000704,35,NA,NA,2020,000704,tract,NA,NA,000704,000704,000704,0,NA,NA,NA,NA
11001005501,005501,75,NA,NA,2020,005501,tract,NA,NA,005501,005501,005501,0,NA,NA,NA,NA
11001005203,005203,139,NA,NA,2020,005203,tract,NA,NA,005203,005203,005203,1,Gospel,Thomas Circle NW,Route,Street
11001005004,005004,106,NA,NA,2020,005004,tract,NA,NA,005004,005004,005004,8,An Orange Line Train to Ballston | Gospel | Marie,Horizon House | Claridge Towers | 11th Street NW | M Street NW | Northwest | Logan Circle,Setting | Route | Zone of Action,House | Apartment | Street | Quadrant
11001009510,009510,116,NA,NA,2020,009510,tract,NA,NA,009510,009510,009510,0,NA,NA,NA,NA
11001000102,000102,412,NA,NA,2020,000102,tract,NA,NA,000102,000102,000102,0,NA,NA,NA,NA
11001005302,005302,72,NA,NA,2020,005302,tract,NA,NA,005302,005302,005302,0,NA,NA,NA,NA
11001005503,005503,55,NA,NA,2020,005503,tract,NA,NA,005503,005503,005503,0,NA,NA,NA,NA
11001000300,000300,166,13,153,2010,000300,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000300,000300,000300,0,NA,NA,NA,NA
11001000300,000300,78,NA,NA,2020,000300,tract,NA,NA,000300,000300,000300,0,NA,NA,NA,NA
11001011100,011100,501,69,432,2010,011100,tract,DC Open Data Crime Incidents,crime_counts_by_tract,011100,011100,011100,3,The Girl Who Raised Pigeons | The Store | Gospel,Northeast,Zone of Action | Marker,Quadrant
11001011100,011100,396,NA,NA,2020,011100,tract,NA,NA,011100,011100,011100,3,The Girl Who Raised Pigeons | The Store | Gospel,Northeast,Zone of Action | Marker,Quadrant
11001007806,007806,205,61,144,2010,007806,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007806,007806,007806,0,NA,NA,NA,NA
11001007806,007806,143,NA,NA,2020,007806,tract,NA,NA,007806,007806,007806,0,NA,NA,NA,NA
11001000501,000501,88,10,78,2010,000501,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000501,000501,000501,1,A New Man,Sheraton Park Hotel,Setting,Hotel
11001000501,000501,97,NA,NA,2020,000501,tract,NA,NA,000501,000501,000501,1,A New Man,Sheraton Park Hotel,Setting,Hotel
11001009902,009902,102,16,86,2010,009902,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009902,009902,009902,0,NA,NA,NA,NA
11001009902,009902,117,NA,NA,2020,009902,tract,NA,NA,009902,009902,009902,0,NA,NA,NA,NA
11001009906,009906,81,25,56,2010,009906,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009906,009906,009906,0,NA,NA,NA,NA
11001009906,009906,83,NA,NA,2020,009906,tract,NA,NA,009906,009906,009906,0,NA,NA,NA,NA
11001000902,000902,50,1,49,2010,000902,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000902,000902,000902,0,NA,NA,NA,NA
11001000902,000902,51,NA,NA,2020,000902,tract,NA,NA,000902,000902,000902,0,NA,NA,NA,NA
11001001100,001100,210,25,185,2010,001100,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001100,001100,001100,0,NA,NA,NA,NA
11001001100,001100,313,NA,NA,2020,001100,tract,NA,NA,001100,001100,001100,0,NA,NA,NA,NA
11001001500,001500,73,2,71,2010,001500,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001500,001500,001500,0,NA,NA,NA,NA
11001001500,001500,81,NA,NA,2020,001500,tract,NA,NA,001500,001500,001500,0,NA,NA,NA,NA
11001001600,001600,183,21,162,2010,001600,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001600,001600,001600,0,NA,NA,NA,NA
11001001600,001600,182,NA,NA,2020,001600,tract,NA,NA,001600,001600,001600,0,NA,NA,NA,NA
11001001702,001702,156,16,140,2010,001702,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001702,001702,001702,0,NA,NA,NA,NA
11001001702,001702,181,NA,NA,2020,001702,tract,NA,NA,001702,001702,001702,0,NA,NA,NA,NA
11001002001,002001,92,18,74,2010,002001,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002001,002001,002001,0,NA,NA,NA,NA
11001002001,002001,62,NA,NA,2020,002001,tract,NA,NA,002001,002001,002001,0,NA,NA,NA,NA
11001002002,002002,211,73,138,2010,002002,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002002,002002,002002,1,Young Lions,Manny?s Haven,Setting,Bar
11001002002,002002,150,NA,NA,2020,002002,tract,NA,NA,002002,002002,002002,1,Young Lions,Manny?s Haven,Setting,Bar
11001002301,002301,103,28,75,2010,002301,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002301,002301,002301,0,NA,NA,NA,NA
11001002301,002301,90,NA,NA,2020,002301,tract,NA,NA,002301,002301,002301,0,NA,NA,NA,NA
11001002600,002600,116,12,104,2010,002600,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002600,002600,002600,3,The Night Rhonda Ferguson Was Killed | Young Lions | An Orange Line Train to Ballston,Northwest | Regina Carstairs's Gold Coast House,Zone of Action | Setting,Quadrant | House
11001002600,002600,87,NA,NA,2020,002600,tract,NA,NA,002600,002600,002600,3,The Night Rhonda Ferguson Was Killed | Young Lions | An Orange Line Train to Ballston,Northwest | Regina Carstairs's Gold Coast House,Zone of Action | Setting,Quadrant | House
11001002900,002900,243,49,194,2010,002900,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002900,002900,002900,0,NA,NA,NA,NA
11001002900,002900,206,NA,NA,2020,002900,tract,NA,NA,002900,002900,002900,0,NA,NA,NA,NA
11001003000,003000,448,61,387,2010,003000,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003000,003000,003000,3,The Night Rhonda Ferguson Was Killed | A New Man,Cassandra's Sister's Apartment | Urban League | Harvard Street NW,Setting | Marker,Apartment | Organization | Street
11001003000,003000,170,NA,NA,2020,003000,tract,NA,NA,003000,003000,003000,3,The Night Rhonda Ferguson Was Killed | A New Man,Cassandra's Sister's Apartment | Urban League | Harvard Street NW,Setting | Marker,Apartment | Organization | Street
11001003600,003600,230,48,182,2010,003600,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003600,003600,003600,15,The Night Rhonda Ferguson Was Killed | Young Lions | A Butterfly on F Street | Gospel,Cardozo High School | 13th Street NW | Clifton Street NW | 11th Street NW | Gladys?s House | 12th Street NW` | Rhonda?s House | Clifton Terrace | Mildred's House | Florida Avenue Grill | 14th Street and Fairmont Street,Setting | Route | Marker,School | Street | House | Apartment | Restaurant
11001003600,003600,124,NA,NA,2020,003600,tract,NA,NA,003600,003600,003600,15,The Night Rhonda Ferguson Was Killed | Young Lions | A Butterfly on F Street | Gospel,Cardozo High School | 13th Street NW | Clifton Street NW | 11th Street NW | Gladys?s House | 12th Street NW` | Rhonda?s House | Clifton Terrace | Mildred's House | Florida Avenue Grill | 14th Street and Fairmont Street,Setting | Route | Marker,School | Street | House | Apartment | Restaurant
11001004100,004100,123,4,119,2010,004100,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004100,004100,004100,0,NA,NA,NA,NA
11001004100,004100,56,NA,NA,2020,004100,tract,NA,NA,004100,004100,004100,0,NA,NA,NA,NA
11001004202,004202,173,26,147,2010,004202,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004202,004202,004202,0,NA,NA,NA,NA
11001004202,004202,131,NA,NA,2020,004202,tract,NA,NA,004202,004202,004202,0,NA,NA,NA,NA
11001005001,005001,151,16,135,2010,005001,tract,DC Open Data Crime Incidents,crime_counts_by_tract,005001,005001,005001,0,NA,NA,NA,NA
11001005001,005001,133,NA,NA,2020,005001,tract,NA,NA,005001,005001,005001,0,NA,NA,NA,NA
11001010700,010700,864,67,797,2010,010700,tract,DC Open Data Crime Incidents,crime_counts_by_tract,010700,010700,010700,9,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Marie,"Downtown | French Restaurant | K Street NW | Connecticut Avenue NW | Pennsylvania Avenue and 16th Street NW | 18th Street NW - Small Park | Washington, D.C. | Social Security Office | Washington",Zone of Action | Setting | Route | Marker | Projected Space,Neighborhood | Restaurant | Street | City | Government Office
11001010700,010700,534,NA,NA,2020,010700,tract,NA,NA,010700,010700,010700,9,The Night Rhonda Ferguson Was Killed | Young Lions | The Sunday Following Mother's Day | Marie,"Downtown | French Restaurant | K Street NW | Connecticut Avenue NW | Pennsylvania Avenue and 16th Street NW | 18th Street NW - Small Park | Washington, D.C. | Social Security Office | Washington",Zone of Action | Setting | Route | Marker | Projected Space,Neighborhood | Restaurant | Street | City | Government Office
11001006600,006600,79,5,74,2010,006600,tract,DC Open Data Crime Incidents,crime_counts_by_tract,006600,006600,006600,1,The Night Rhonda Ferguson Was Killed,"8th Street, SE",Route,Street
11001006600,006600,84,NA,NA,2020,006600,tract,NA,NA,006600,006600,006600,1,The Night Rhonda Ferguson Was Killed,"8th Street, SE",Route,Street
11001006804,006804,41,17,24,2010,006804,tract,DC Open Data Crime Incidents,crime_counts_by_tract,006804,006804,006804,6,The Girl Who Raised Pigeons | An Orange Line Train to Ballston | Gospel,Gallinger Hospital | Stadium-Armory Subway Platform | Orange Line Train | Southeast | D.C. General,Setting | Zone of Action | Marker,Hospital | Subway Station | Train | Quadrant
11001006804,006804,38,NA,NA,2020,006804,tract,NA,NA,006804,006804,006804,6,The Girl Who Raised Pigeons | An Orange Line Train to Ballston | Gospel,Gallinger Hospital | Stadium-Armory Subway Platform | Orange Line Train | Southeast | D.C. General,Setting | Zone of Action | Marker,Hospital | Subway Station | Train | Quadrant
11001004300,004300,243,34,209,2010,004300,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004300,004300,163,NA,NA,2020,004300,tract,NA,NA,004300,004300,004300,2,A New Man,Booker-T Theater | Police State,Setting,Theater | Police Station
11001004702,004702,122,34,88,2010,004702,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004702,004702,004702,7,The Girl Who Raised Pigeons | The First Day,Hahn's Shoe Store | Gonzaga High School | I Street NW | New Jersey Avenue NW | 3rd Street NW | Seaton Elementary School | Mt. Carmel Baptist,Marker | Route | Setting,Store | School | Street | Church
11001004702,004702,207,NA,NA,2020,004702,tract,NA,NA,004702,004702,004702,7,The Girl Who Raised Pigeons | The First Day,Hahn's Shoe Store | Gonzaga High School | I Street NW | New Jersey Avenue NW | 3rd Street NW | Seaton Elementary School | Mt. Carmel Baptist,Marker | Route | Setting,Store | School | Street | Church
11001007401,007401,234,74,160,2010,007401,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007401,007401,007401,0,NA,NA,NA,NA
11001007401,007401,74,NA,NA,2020,007401,tract,NA,NA,007401,007401,007401,0,NA,NA,NA,NA
11001007407,007407,159,38,121,2010,007407,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007407,007407,007407,0,NA,NA,NA,NA
11001007407,007407,114,NA,NA,2020,007407,tract,NA,NA,007407,007407,007407,0,NA,NA,NA,NA
11001007603,007603,216,48,168,2010,007603,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007603,007603,007603,0,NA,NA,NA,NA
11001007603,007603,203,NA,NA,2020,007603,tract,NA,NA,007603,007603,007603,0,NA,NA,NA,NA
11001007708,007708,129,33,96,2010,007708,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007708,007708,007708,0,NA,NA,NA,NA
11001007708,007708,98,NA,NA,2020,007708,tract,NA,NA,007708,007708,007708,0,NA,NA,NA,NA
11001007808,007808,190,67,123,2010,007808,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007808,007808,007808,0,NA,NA,NA,NA
11001007808,007808,181,NA,NA,2020,007808,tract,NA,NA,007808,007808,007808,0,NA,NA,NA,NA
11001007809,007809,222,35,187,2010,007809,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007809,007809,007809,0,NA,NA,NA,NA
11001007809,007809,130,NA,NA,2020,007809,tract,NA,NA,007809,007809,007809,0,NA,NA,NA,NA
11001008301,008301,107,14,93,2010,008301,tract,DC Open Data Crime Incidents,crime_counts_by_tract,008301,008301,008301,0,NA,NA,NA,NA
11001008301,008301,130,NA,NA,2020,008301,tract,NA,NA,008301,008301,008301,0,NA,NA,NA,NA
11001009601,009601,196,37,159,2010,009601,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009601,009601,009601,0,NA,NA,NA,NA
11001009601,009601,116,NA,NA,2020,009601,tract,NA,NA,009601,009601,009601,0,NA,NA,NA,NA
11001009602,009602,160,40,120,2010,009602,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009602,009602,009602,0,NA,NA,NA,NA
11001009602,009602,191,NA,NA,2020,009602,tract,NA,NA,009602,009602,009602,0,NA,NA,NA,NA
11001009804,009804,203,49,154,2010,009804,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009804,009804,009804,0,NA,NA,NA,NA
11001009804,009804,82,NA,NA,2020,009804,tract,NA,NA,009804,009804,009804,0,NA,NA,NA,NA
11001009810,009810,228,57,171,2010,009810,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009810,009810,009810,0,NA,NA,NA,NA
11001009810,009810,68,NA,NA,2020,009810,tract,NA,NA,009810,009810,009810,0,NA,NA,NA,NA
11001008903,008903,102,31,71,2010,008903,tract,DC Open Data Crime Incidents,crime_counts_by_tract,008903,008903,008903,0,NA,NA,NA,NA
11001008903,008903,148,NA,NA,2020,008903,tract,NA,NA,008903,008903,008903,0,NA,NA,NA,NA
11001004401,004401,282,NA,NA,2020,004401,tract,NA,NA,004401,004401,004401,2,A New Man,U Street & 10th Street NW | U Street NW,Setting,Street
11001002703,002703,56,NA,NA,2020,002703,tract,NA,NA,002703,002703,002703,0,NA,NA,NA,NA
11001003801,003801,56,NA,NA,2020,003801,tract,NA,NA,003801,003801,003801,0,NA,NA,NA,NA
11001002704,002704,48,NA,NA,2020,002704,tract,NA,NA,002704,002704,002704,0,NA,NA,NA,NA
11001005602,005602,41,NA,NA,2020,005602,tract,NA,NA,005602,005602,005602,0,NA,NA,NA,NA
11001005202,005202,166,NA,NA,2020,005202,tract,NA,NA,005202,005202,005202,1,The Store,P Street NW,Route,Street
11001010603,010603,145,NA,NA,2020,010603,tract,NA,NA,010603,010603,010603,10,The Girl Who Raised Pigeons | Marie,The Pigeon Coop | Jenny and Walter Creed?s House | Myrtle Street Apartment | Union Station | K Street NE | Myrtle Street NE | 1st Street NE | North Capitol Street NW,Setting | Marker | Route,Enclosure | House | Apartment | Subway Station | Street | Train Station
11001011002,011002,5,0,5,2010,011002,tract,DC Open Data Crime Incidents,crime_counts_by_tract,011002,011002,011002,0,NA,NA,NA,NA
11001011002,011002,10,NA,NA,2020,011002,tract,NA,NA,011002,011002,011002,0,NA,NA,NA,NA
11001000804,000804,61,NA,NA,2020,000804,tract,NA,NA,000804,000804,000804,0,NA,NA,NA,NA
11001003701,003701,100,NA,NA,2020,003701,tract,NA,NA,003701,003701,003701,1,Young Lions,Malcolm X Park,Marker,Park
11001000703,000703,8,NA,NA,2020,000703,tract,NA,NA,000703,000703,000703,0,NA,NA,NA,NA
11001000702,000702,60,3,57,2010,000702,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000702,000702,000702,0,NA,NA,NA,NA
11001000702,000702,27,NA,NA,2020,000702,tract,NA,NA,000702,000702,000702,0,NA,NA,NA,NA
11001001402,001402,56,1,55,2010,001402,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001402,001402,001402,0,NA,NA,NA,NA
11001001402,001402,46,NA,NA,2020,001402,tract,NA,NA,001402,001402,001402,0,NA,NA,NA,NA
11001002101,002101,240,71,169,2010,002101,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002101,002101,002101,0,NA,NA,NA,NA
11001002101,002101,132,NA,NA,2020,002101,tract,NA,NA,002101,002101,002101,0,NA,NA,NA,NA
11001003500,003500,201,49,152,2010,003500,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003500,003500,003500,0,NA,NA,NA,NA
11001003500,003500,254,NA,NA,2020,003500,tract,NA,NA,003500,003500,003500,0,NA,NA,NA,NA
11001007304,007304,264,114,150,2010,007304,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007304,007304,007304,0,NA,NA,NA,NA
11001007304,007304,172,NA,NA,2020,007304,tract,NA,NA,007304,007304,007304,0,NA,NA,NA,NA
11001007601,007601,216,53,163,2010,007601,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001007601,007601,296,NA,NA,2020,007601,tract,NA,NA,007601,007601,007601,3,Young Lions | An Orange Line Train to Ballston | Gospel,Southeast Club | Marvella's House | Southeast,Setting | Zone of Action,Nightclub | House | Quadrant
11001008200,008200,66,1,65,2010,008200,tract,DC Open Data Crime Incidents,crime_counts_by_tract,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008200,008200,82,NA,NA,2020,008200,tract,NA,NA,008200,008200,008200,1,The Night Rhonda Ferguson Was Killed,East Capitol Street NE,Route,Street
11001008702,008702,124,30,94,2010,008702,tract,DC Open Data Crime Incidents,crime_counts_by_tract,008702,008702,008702,0,NA,NA,NA,NA
11001008702,008702,171,NA,NA,2020,008702,tract,NA,NA,008702,008702,008702,0,NA,NA,NA,NA
11001009503,009503,90,15,75,2010,009503,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009503,009503,009503,0,NA,NA,NA,NA
11001009503,009503,69,NA,NA,2020,009503,tract,NA,NA,009503,009503,009503,0,NA,NA,NA,NA
11001009508,009508,103,24,79,2010,009508,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009508,009508,009508,0,NA,NA,NA,NA
11001009508,009508,94,NA,NA,2020,009508,tract,NA,NA,009508,009508,009508,0,NA,NA,NA,NA
11001009905,009905,149,41,108,2010,009905,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009905,009905,009905,0,NA,NA,NA,NA
11001009905,009905,120,NA,NA,2020,009905,tract,NA,NA,009905,009905,009905,0,NA,NA,NA,NA
11001000202,000202,427,42,385,2010,000202,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000202,000202,000202,2,The Girl Who Raised Pigeons | The Night Rhonda Ferguson Was Killed,Georgetown,Projected Space | Marker,Neighborhood
11001000202,000202,298,NA,NA,2020,000202,tract,NA,NA,000202,000202,000202,2,The Girl Who Raised Pigeons | The Night Rhonda Ferguson Was Killed,Georgetown,Projected Space | Marker,Neighborhood
11001010900,010900,282,44,238,2010,010900,tract,DC Open Data Crime Incidents,crime_counts_by_tract,010900,010900,010900,0,NA,NA,NA,NA
11001010900,010900,104,NA,NA,2020,010900,tract,NA,NA,010900,010900,010900,0,NA,NA,NA,NA
11001007409,007409,261,77,184,2010,007409,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007409,007409,007409,0,NA,NA,NA,NA
11001007409,007409,85,NA,NA,2020,007409,tract,NA,NA,007409,007409,007409,0,NA,NA,NA,NA
11001007604,007604,181,32,149,2010,007604,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007604,007604,007604,0,NA,NA,NA,NA
11001007604,007604,166,NA,NA,2020,007604,tract,NA,NA,007604,007604,007604,0,NA,NA,NA,NA
11001980000,980000,37,NA,NA,2020,980000,tract,NA,NA,980000,980000,980000,10,Young Lions | The Store | The Sunday Following Mother's Day,Lafayette Park | White House | Pennsylvania Avenue NW | Constitution Avenue NW | Department of Commerce | Southwest | Penelope's Apartment | Library of Congress,Setting | Marker | Route | Projected Space,Park | House | Street | Government Office | Apartment | Library
11001000903,000903,25,NA,NA,2020,000903,tract,NA,NA,000903,000903,000903,0,NA,NA,NA,NA
11001003802,003802,115,NA,NA,2020,003802,tract,NA,NA,003802,003802,003802,0,NA,NA,NA,NA
11001007202,007202,74,NA,NA,2020,007202,tract,NA,NA,007202,007202,007202,0,NA,NA,NA,NA
11001007203,007203,93,NA,NA,2020,007203,tract,NA,NA,007203,007203,007203,1,Gospel,Navy Yard,Marker,Shipyard
11001001004,001004,151,NA,NA,2020,001004,tract,NA,NA,001004,001004,001004,0,NA,NA,NA,NA
11001000600,000600,125,6,119,2010,000600,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000600,000600,000600,0,NA,NA,NA,NA
11001000600,000600,105,NA,NA,2020,000600,tract,NA,NA,000600,000600,000600,0,NA,NA,NA,NA
11001004802,004802,119,41,78,2010,004802,tract,DC Open Data Crime Incidents,crime_counts_by_tract,004802,004802,004802,16,The Girl Who Raised Pigeons | The Store | The Sunday Following Mother's Day | Lost in the City,New York Avenue NW | 7th Street NW | Kentucky's Parents' House | 5th Street NW | N Street NW | M Street NW | 6th Street NW | Samuel Williams's Apartment | Friend's House | Old Apartment | Downstairs Apartment,Route | Setting | Projected Space | NA,Street | House | Apartment | NA
11001004802,004802,112,NA,NA,2020,004802,tract,NA,NA,004802,004802,004802,16,The Girl Who Raised Pigeons | The Store | The Sunday Following Mother's Day | Lost in the City,New York Avenue NW | 7th Street NW | Kentucky's Parents' House | 5th Street NW | N Street NW | M Street NW | 6th Street NW | Samuel Williams's Apartment | Friend's House | Old Apartment | Downstairs Apartment,Route | Setting | Projected Space | NA,Street | House | Apartment | NA
11001007404,007404,192,52,140,2010,007404,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007404,007404,007404,0,NA,NA,NA,NA
11001007404,007404,98,NA,NA,2020,007404,tract,NA,NA,007404,007404,007404,0,NA,NA,NA,NA
11001008701,008701,143,33,110,2010,008701,tract,DC Open Data Crime Incidents,crime_counts_by_tract,008701,008701,008701,2,The Store,Mojo?s,Setting,Bar
11001008701,008701,118,NA,NA,2020,008701,tract,NA,NA,008701,008701,008701,2,The Store,Mojo?s,Setting,Bar
11001009603,009603,284,78,206,2010,009603,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009603,009603,009603,0,NA,NA,NA,NA
11001009603,009603,351,NA,NA,2020,009603,tract,NA,NA,009603,009603,009603,0,NA,NA,NA,NA
11001009904,009904,88,26,62,2010,009904,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009904,009904,009904,0,NA,NA,NA,NA
11001009904,009904,133,NA,NA,2020,009904,tract,NA,NA,009904,009904,009904,0,NA,NA,NA,NA
11001000802,000802,99,2,97,2010,000802,tract,DC Open Data Crime Incidents,crime_counts_by_tract,000802,000802,000802,0,NA,NA,NA,NA
11001000802,000802,37,NA,NA,2020,000802,tract,NA,NA,000802,000802,000802,0,NA,NA,NA,NA
11001002400,002400,165,42,123,2010,002400,tract,DC Open Data Crime Incidents,crime_counts_by_tract,002400,002400,002400,1,A New Man,Petworth,Zone of Action,Neighborhood
11001002400,002400,170,NA,NA,2020,002400,tract,NA,NA,002400,002400,002400,1,A New Man,Petworth,Zone of Action,Neighborhood
11001003400,003400,222,58,164,2010,003400,tract,DC Open Data Crime Incidents,crime_counts_by_tract,003400,003400,003400,4,Young Lions | Lost in the City | Gospel | Marie,Howard Hospital | Frazier?s Funeral Home | Howard University Hospital | Howard University,Setting | Marker,Hospital | Business | University
11001003400,003400,175,NA,NA,2020,003400,tract,NA,NA,003400,003400,003400,4,Young Lions | Lost in the City | Gospel | Marie,Howard Hospital | Frazier?s Funeral Home | Howard University Hospital | Howard University,Setting | Marker,Hospital | Business | University
11001010400,010400,315,94,221,2010,010400,tract,DC Open Data Crime Incidents,crime_counts_by_tract,010400,010400,010400,1,The Night Rhonda Ferguson Was Killed,St. Elizabeths Hospital,Marker,Hospital
11001010400,010400,185,NA,NA,2020,010400,tract,NA,NA,010400,010400,010400,1,The Night Rhonda Ferguson Was Killed,St. Elizabeths Hospital,Marker,Hospital
11001009000,009000,55,6,49,2010,009000,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009000,009000,009000,0,NA,NA,NA,NA
11001009000,009000,203,NA,NA,2020,009000,tract,NA,NA,009000,009000,009000,0,NA,NA,NA,NA
11001001304,001304,115,NA,NA,2020,001304,tract,NA,NA,001304,001304,001304,0,NA,NA,NA,NA
11001007201,007201,102,NA,NA,2020,007201,tract,NA,NA,007201,007201,007201,0,NA,NA,NA,NA
11001002503,002503,223,NA,NA,2020,002503,tract,NA,NA,002503,002503,002503,0,NA,NA,NA,NA
11001007804,007804,229,63,166,2010,007804,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007804,007804,007804,0,NA,NA,NA,NA
11001007804,007804,200,NA,NA,2020,007804,tract,NA,NA,007804,007804,007804,0,NA,NA,NA,NA
11001001803,001803,90,30,60,2010,001803,tract,DC Open Data Crime Incidents,crime_counts_by_tract,001803,001803,001803,0,NA,NA,NA,NA
11001001803,001803,43,NA,NA,2020,001803,tract,NA,NA,001803,001803,001803,0,NA,NA,NA,NA
11001007408,007408,142,44,98,2010,007408,tract,DC Open Data Crime Incidents,crime_counts_by_tract,007408,007408,007408,0,NA,NA,NA,NA
11001007408,007408,92,NA,NA,2020,007408,tract,NA,NA,007408,007408,007408,0,NA,NA,NA,NA
11001009204,009204,121,37,84,2010,009204,tract,DC Open Data Crime Incidents,crime_counts_by_tract,009204,009204,009204,0,NA,NA,NA,NA
11001009204,009204,101,NA,NA,2020,009204,tract,NA,NA,009204,009204,009204,0,NA,NA,NA,NA
