fips_full,gisjoin,tract_id,location_name,year,population,attainment_broad,source,count,geographic_id,decade,tract_join_id,clean_tract,tract_6,ej_loc_cnt,ej_stories,ej_locatns,ej_spaces,ej_setting
11001007301,G1100010007301,007301,"Census Tract 73.01, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),0,G1100010007301,2010,007301,007301,007301,0,NA,NA,NA,NA
11001007301,G1100010007301,007301,"Census Tract 73.01, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),613,G1100010007301,2010,007301,007301,007301,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Tract   75.02,1970,total,Bachelor's degree+,1970 Census (C2M),76,G1100010007502,1970,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Tract   75.02,1970,total,High school graduate,1970 Census (C2M),718,G1100010007502,1970,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Tract   75.02,1970,total,Less than high school,1970 Census (C2M),730,G1100010007502,1970,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,Tract   75.02,1970,total,Some college/Associate's,1970 Census (C2M),194,G1100010007502,1970,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,State: 11 County: 001 Tract: 75.02,1980,total,Bachelor's degree+,1980 Census (DHN),147,G1100010007502,1980,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,State: 11 County: 001 Tract: 75.02,1980,total,High school graduate,1980 Census (DHN),638,G1100010007502,1980,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,State: 11 County: 001 Tract: 75.02,1980,total,Less than high school,1980 Census (DHN),794,G1100010007502,1980,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,State: 11 County: 001 Tract: 75.02,1980,total,Some college/Associate's,1980 Census (DHN),318,G1100010007502,1980,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,"Census Tract 75.02, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),281,G1100010007502,2010,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,"Census Tract 75.02, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),1090,G1100010007502,2010,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,"Census Tract 75.02, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),437,G1100010007502,2010,007502,007502,007502,0,NA,NA,NA,NA
11001007502,G1100010007502,007502,"Census Tract 75.02, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),595,G1100010007502,2010,007502,007502,007502,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Tract   77.07,1970,total,Bachelor's degree+,1970 Census (C2M),266,G1100010007707,1970,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Tract   77.07,1970,total,High school graduate,1970 Census (C2M),1127,G1100010007707,1970,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Tract   77.07,1970,total,Less than high school,1970 Census (C2M),1425,G1100010007707,1970,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,Tract   77.07,1970,total,Some college/Associate's,1970 Census (C2M),294,G1100010007707,1970,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,State: 11 County: 001 Tract: 77.07,1980,total,Bachelor's degree+,1980 Census (DHN),235,G1100010007707,1980,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,State: 11 County: 001 Tract: 77.07,1980,total,High school graduate,1980 Census (DHN),997,G1100010007707,1980,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,State: 11 County: 001 Tract: 77.07,1980,total,Less than high school,1980 Census (DHN),982,G1100010007707,1980,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,State: 11 County: 001 Tract: 77.07,1980,total,Some college/Associate's,1980 Census (DHN),362,G1100010007707,1980,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,"Census Tract 77.07, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),437,G1100010007707,2010,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,"Census Tract 77.07, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),1062,G1100010007707,2010,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,"Census Tract 77.07, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),417,G1100010007707,2010,007707,007707,007707,0,NA,NA,NA,NA
11001007707,G1100010007707,007707,"Census Tract 77.07, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),727,G1100010007707,2010,007707,007707,007707,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Tract   78.03,1970,total,Bachelor's degree+,1970 Census (C2M),165,G1100010007803,1970,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Tract   78.03,1970,total,High school graduate,1970 Census (C2M),896,G1100010007803,1970,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Tract   78.03,1970,total,Less than high school,1970 Census (C2M),1794,G1100010007803,1970,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,Tract   78.03,1970,total,Some college/Associate's,1970 Census (C2M),225,G1100010007803,1970,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,State: 11 County: 001 Tract: 78.03,1980,total,Bachelor's degree+,1980 Census (DHN),274,G1100010007803,1980,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,State: 11 County: 001 Tract: 78.03,1980,total,High school graduate,1980 Census (DHN),929,G1100010007803,1980,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,State: 11 County: 001 Tract: 78.03,1980,total,Less than high school,1980 Census (DHN),1464,G1100010007803,1980,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,State: 11 County: 001 Tract: 78.03,1980,total,Some college/Associate's,1980 Census (DHN),308,G1100010007803,1980,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,"Census Tract 78.03, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),346,G1100010007803,2010,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,"Census Tract 78.03, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),707,G1100010007803,2010,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,"Census Tract 78.03, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),242,G1100010007803,2010,007803,007803,007803,0,NA,NA,NA,NA
11001007803,G1100010007803,007803,"Census Tract 78.03, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),618,G1100010007803,2010,007803,007803,007803,0,NA,NA,NA,NA
11001008002,G1100010008002,008002,Tract   80.02,1970,total,Bachelor's degree+,1970 Census (C2M),167,G1100010008002,1970,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,Tract   80.02,1970,total,High school graduate,1970 Census (C2M),593,G1100010008002,1970,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,Tract   80.02,1970,total,Less than high school,1970 Census (C2M),1878,G1100010008002,1970,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,Tract   80.02,1970,total,Some college/Associate's,1970 Census (C2M),180,G1100010008002,1970,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,State: 11 County: 001 Tract: 80.02,1980,total,Bachelor's degree+,1980 Census (DHN),134,G1100010008002,1980,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,State: 11 County: 001 Tract: 80.02,1980,total,High school graduate,1980 Census (DHN),511,G1100010008002,1980,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,State: 11 County: 001 Tract: 80.02,1980,total,Less than high school,1980 Census (DHN),1102,G1100010008002,1980,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,State: 11 County: 001 Tract: 80.02,1980,total,Some college/Associate's,1980 Census (DHN),189,G1100010008002,1980,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,"Census Tract 80.02, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),1706,G1100010008002,2010,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,"Census Tract 80.02, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),448,G1100010008002,2010,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,"Census Tract 80.02, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),233,G1100010008002,2010,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008002,G1100010008002,008002,"Census Tract 80.02, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),476,G1100010008002,2010,008002,008002,008002,3,An Orange Line Train to Ballston | Gospel | A New Man,North Carolina Avenue | Lincoln Park,Route | Marker | Zone of Action,Street | Park
11001008410,G1100010008410,008410,"Census Tract 84.10, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),513,G1100010008410,2010,008410,008410,008410,0,NA,NA,NA,NA
11001008410,G1100010008410,008410,"Census Tract 84.10, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),216,G1100010008410,2010,008410,008410,008410,0,NA,NA,NA,NA
11001008410,G1100010008410,008410,"Census Tract 84.10, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),73,G1100010008410,2010,008410,008410,008410,0,NA,NA,NA,NA
11001008410,G1100010008410,008410,"Census Tract 84.10, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),227,G1100010008410,2010,008410,008410,008410,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Tract   88.02,1970,total,Bachelor's degree+,1970 Census (C2M),84,G1100010008802,1970,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Tract   88.02,1970,total,High school graduate,1970 Census (C2M),973,G1100010008802,1970,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Tract   88.02,1970,total,Less than high school,1970 Census (C2M),2385,G1100010008802,1970,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,Tract   88.02,1970,total,Some college/Associate's,1970 Census (C2M),176,G1100010008802,1970,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,State: 11 County: 001 Tract: 88.02,1980,total,Bachelor's degree+,1980 Census (DHN),120,G1100010008802,1980,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,State: 11 County: 001 Tract: 88.02,1980,total,High school graduate,1980 Census (DHN),907,G1100010008802,1980,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,State: 11 County: 001 Tract: 88.02,1980,total,Less than high school,1980 Census (DHN),1928,G1100010008802,1980,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,State: 11 County: 001 Tract: 88.02,1980,total,Some college/Associate's,1980 Census (DHN),278,G1100010008802,1980,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,"Census Tract 88.02, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),915,G1100010008802,2010,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,"Census Tract 88.02, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),925,G1100010008802,2010,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,"Census Tract 88.02, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),565,G1100010008802,2010,008802,008802,008802,0,NA,NA,NA,NA
11001008802,G1100010008802,008802,"Census Tract 88.02, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),766,G1100010008802,2010,008802,008802,008802,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,State: 11 County: 001 Tract: 89.04,1980,total,Bachelor's degree+,1980 Census (DHN),99,G1100010008904,1980,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,State: 11 County: 001 Tract: 89.04,1980,total,High school graduate,1980 Census (DHN),636,G1100010008904,1980,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,State: 11 County: 001 Tract: 89.04,1980,total,Less than high school,1980 Census (DHN),1501,G1100010008904,1980,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,State: 11 County: 001 Tract: 89.04,1980,total,Some college/Associate's,1980 Census (DHN),205,G1100010008904,1980,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,"Census Tract 89.04, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),322,G1100010008904,2010,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,"Census Tract 89.04, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),861,G1100010008904,2010,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,"Census Tract 89.04, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),672,G1100010008904,2010,008904,008904,008904,0,NA,NA,NA,NA
11001008904,G1100010008904,008904,"Census Tract 89.04, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),412,G1100010008904,2010,008904,008904,008904,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,State: 11 County: 001 Tract: 98.01,1980,total,Bachelor's degree+,1980 Census (DHN),0,G1100010009801,1980,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,State: 11 County: 001 Tract: 98.01,1980,total,High school graduate,1980 Census (DHN),0,G1100010009801,1980,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,State: 11 County: 001 Tract: 98.01,1980,total,Less than high school,1980 Census (DHN),0,G1100010009801,1980,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,State: 11 County: 001 Tract: 98.01,1980,total,Some college/Associate's,1980 Census (DHN),0,G1100010009801,1980,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,"Census Tract 98.01, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),151,G1100010009801,2010,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,"Census Tract 98.01, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),250,G1100010009801,2010,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,"Census Tract 98.01, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),333,G1100010009801,2010,009801,009801,009801,0,NA,NA,NA,NA
11001009801,G1100010009801,009801,"Census Tract 98.01, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),213,G1100010009801,2010,009801,009801,009801,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,State: 11 County: 001 Tract: 93.01,1980,total,Bachelor's degree+,1980 Census (DHN),658,G1100010009301,1980,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,State: 11 County: 001 Tract: 93.01,1980,total,High school graduate,1980 Census (DHN),541,G1100010009301,1980,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,State: 11 County: 001 Tract: 93.01,1980,total,Less than high school,1980 Census (DHN),803,G1100010009301,1980,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,State: 11 County: 001 Tract: 93.01,1980,total,Some college/Associate's,1980 Census (DHN),480,G1100010009301,1980,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,"Census Tract 93.01, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),1218,G1100010009301,2010,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,"Census Tract 93.01, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),594,G1100010009301,2010,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,"Census Tract 93.01, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),114,G1100010009301,2010,009301,009301,009301,0,NA,NA,NA,NA
11001009301,G1100010009301,009301,"Census Tract 93.01, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),444,G1100010009301,2010,009301,009301,009301,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,State: 11 County: 001 Tract: 93.02,1980,total,Bachelor's degree+,1980 Census (DHN),0,G1100010009302,1980,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,State: 11 County: 001 Tract: 93.02,1980,total,High school graduate,1980 Census (DHN),0,G1100010009302,1980,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,State: 11 County: 001 Tract: 93.02,1980,total,Less than high school,1980 Census (DHN),0,G1100010009302,1980,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,State: 11 County: 001 Tract: 93.02,1980,total,Some college/Associate's,1980 Census (DHN),0,G1100010009302,1980,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,"Census Tract 93.02, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),251,G1100010009302,2010,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,"Census Tract 93.02, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),278,G1100010009302,2010,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,"Census Tract 93.02, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),175,G1100010009302,2010,009302,009302,009302,0,NA,NA,NA,NA
11001009302,G1100010009302,009302,"Census Tract 93.02, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),146,G1100010009302,2010,009302,009302,009302,0,NA,NA,NA,NA
11001009505,G1100010009505,009505,Tract   95.05,1970,total,Bachelor's degree+,1970 Census (C2M),477,G1100010009505,1970,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,Tract   95.05,1970,total,High school graduate,1970 Census (C2M),937,G1100010009505,1970,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,Tract   95.05,1970,total,Less than high school,1970 Census (C2M),984,G1100010009505,1970,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,Tract   95.05,1970,total,Some college/Associate's,1970 Census (C2M),399,G1100010009505,1970,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,State: 11 County: 001 Tract: 95.05,1980,total,Bachelor's degree+,1980 Census (DHN),481,G1100010009505,1980,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,State: 11 County: 001 Tract: 95.05,1980,total,High school graduate,1980 Census (DHN),624,G1100010009505,1980,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,State: 11 County: 001 Tract: 95.05,1980,total,Less than high school,1980 Census (DHN),452,G1100010009505,1980,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,State: 11 County: 001 Tract: 95.05,1980,total,Some college/Associate's,1980 Census (DHN),376,G1100010009505,1980,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,"Census Tract 95.05, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),727,G1100010009505,2010,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,"Census Tract 95.05, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),539,G1100010009505,2010,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,"Census Tract 95.05, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),378,G1100010009505,2010,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009505,G1100010009505,009505,"Census Tract 95.05, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),477,G1100010009505,2010,009505,009505,009505,1,Young Lions,New Hampshire Avenue,Marker,Street
11001009811,G1100010009811,009811,"Census Tract 98.11, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),150,G1100010009811,2010,009811,009811,009811,0,NA,NA,NA,NA
11001009811,G1100010009811,009811,"Census Tract 98.11, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),1011,G1100010009811,2010,009811,009811,009811,0,NA,NA,NA,NA
11001009811,G1100010009811,009811,"Census Tract 98.11, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),408,G1100010009811,2010,009811,009811,009811,0,NA,NA,NA,NA
11001009811,G1100010009811,009811,"Census Tract 98.11, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),538,G1100010009811,2010,009811,009811,009811,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,State: 11 County: 001 Tract: 99.03,1980,total,Bachelor's degree+,1980 Census (DHN),0,G1100010009903,1980,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,State: 11 County: 001 Tract: 99.03,1980,total,High school graduate,1980 Census (DHN),0,G1100010009903,1980,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,State: 11 County: 001 Tract: 99.03,1980,total,Less than high school,1980 Census (DHN),0,G1100010009903,1980,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,State: 11 County: 001 Tract: 99.03,1980,total,Some college/Associate's,1980 Census (DHN),0,G1100010009903,1980,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,"Census Tract 99.03, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),205,G1100010009903,2010,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,"Census Tract 99.03, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),462,G1100010009903,2010,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,"Census Tract 99.03, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),72,G1100010009903,2010,009903,009903,009903,0,NA,NA,NA,NA
11001009903,G1100010009903,009903,"Census Tract 99.03, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),200,G1100010009903,2010,009903,009903,009903,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,"Census Tract 94, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),1026,G1100010009400,2010,009400,009400,009400,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,"Census Tract 94, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),1076,G1100010009400,2010,009400,009400,009400,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,"Census Tract 94, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),284,G1100010009400,2010,009400,009400,009400,0,NA,NA,NA,NA
11001009400,G1100010009400,009400,"Census Tract 94, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),902,G1100010009400,2010,009400,009400,009400,0,NA,NA,NA,NA
11001000201,G1100010000201,000201,"Census Tract 2.01, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),40,G1100010000201,2010,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001000201,G1100010000201,000201,"Census Tract 2.01, District of Columbia, District of Columbia",2010,total,High school graduate,ACS 2008-2012 - Total Population 25+ (B15002),0,G1100010000201,2010,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001000201,G1100010000201,000201,"Census Tract 2.01, District of Columbia, District of Columbia",2010,total,Less than high school,ACS 2008-2012 - Total Population 25+ (B15002),0,G1100010000201,2010,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001000201,G1100010000201,000201,"Census Tract 2.01, District of Columbia, District of Columbia",2010,total,Some college/Associate's,ACS 2008-2012 - Total Population 25+ (B15002),41,G1100010000201,2010,000201,000201,000201,2,The Store | The Sunday Following Mother's Day,Georgetown University | Georgetown Medical School,Setting,College | University
11001001200,G1100010001200,001200,"Census Tract 12, District of Columbia, District of Columbia",2010,total,Bachelor's degree+,ACS 2008-2012 - Total Population 25+ (B15002),3498,G1100010001200,2010,001200,001200,001200,0,NA,NA,NA,NA
